"user_id","treated","intervention_post_score","tenure","premium_user","comment_karma","link_karma","num_post_before","num_post_before_ss","num_sub_before","first_timer","posted","posted_ss","posted_oths","n_posts","l_n_posts","n_posts_ss","l_n_posts_ss","n_posts_oths","length","l_length_ss","l_length_oths"
249,0,60,1805,0,4674,206,1,0,1,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
250,0,82,357,0,28,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,1,9,213,0,3,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,0,6,0,0,0,4,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,866,6.76503896713257,0
253,0,28,24,0,4,28,0,0,0,1,1,1,0,6,1.94591009616852,6,1.94591009616852,0,359.666656494141,5.8879542350769,0
254,1,5,99,0,175,487,0,0,0,0,1,1,1,4,1.60943794250488,3,1.3862943649292,1,615,6.69332361221313,3.76120018959045
255,1,27,373,0,384,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,172,658,0,1056,142,0,0,0,1,1,1,1,5,1.7917594909668,3,1.3862943649292,2,957,7.26472997665405,5.52744293212891
257,1,10,218,0,0,19,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,534,6.28226661682129,0
258,0,5,71,0,71,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,0,28,1747,0,1579,350,4,3,2,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2168,7.6820216178894,0
260,0,22,2441,0,3685,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,1,10,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,1,72,1619,0,1534,2654,2,0,2,1,1,1,1,3,1.3862943649292,2,1.0986123085022,1,489.333343505859,6.5998706817627,0
263,0,3,686,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,0,84,317,0,0,190,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,497,6.21059989929199,0
265,1,41,203,0,112,1450,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,683,6.52795791625977,0
266,0,11,2,0,15,126,1,1,1,0,1,1,1,5,1.7917594909668,4,1.60943794250488,1,634,6.06552791595459,7.28069734573364
267,1,4,464,0,13,1013,0,0,0,1,1,0,1,2,1.0986123085022,0,0,2,40.5,0,3.72569346427917
268,1,65,521,0,287,2747,16,0,7,0,1,1,1,5,1.7917594909668,1,0.6931471824646,4,240.199996948242,6.3543701171875,5.06101131439209
269,0,53,147,0,264,434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,0,33,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271,0,9,137,0,1028,45,1,0,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,735,6.60123014450073,0
272,1,11,1125,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,4,186,0,38,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
274,1,7,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,8,18,0,0,4,1,1,1,0,1,0,1,10,2.39789533615112,0,0,10,0,0,0
276,1,11,2022,0,6178,2283,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
277,0,35,219,0,396,769,1,0,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,389,5.96614694595337,0
278,0,81,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,1,117,2481,0,3776,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,266,1965,0,3523,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,0,69,203,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,14,248,0,8778,96,3,0,3,1,1,0,1,4,1.60943794250488,0,0,4,0,0,0
283,0,4,845,0,142,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,44,331,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,8,281,0,2130,811,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
286,1,24,732,0,244,135,1,0,1,0,1,0,1,5,1.7917594909668,0,0,5,15.3999996185303,0,2.79728126525879
287,0,92,64,0,21,65,2,0,2,1,1,0,1,1,0.6931471824646,0,0,1,840,0,6.73459148406982
288,1,11,160,0,3,35,2,2,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1189.5,7.08212852478027,0
289,0,74,30,0,13,155,4,0,3,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,960.5,6.86849451065063,0
290,0,25,826,0,1502,14276,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1047,6.95463895797729,0
291,1,3,29,0,0,2,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
292,1,16,0,0,0,8,0,0,0,1,1,1,1,3,1.3862943649292,2,1.0986123085022,1,958.666687011719,6.9147310256958,6.76272964477539
293,1,13,4,0,0,9,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,502,6.22059011459351,0
294,0,10,3,0,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
295,0,7,7,0,12,2,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,857,6.75460386276245,0
296,0,19,48,0,461,668,6,0,4,0,1,0,1,3,1.3862943649292,0,0,3,229.66667175293,0,5.44097375869751
297,1,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,1,128,31,0,144,362,0,0,0,0,1,1,1,6,1.94591009616852,2,1.0986123085022,4,528.666687011719,6.94985628128052,5.60947179794312
299,1,45,297,0,9144,178,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1688,7.43189191818237,0
300,1,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,1,170,1216,0,4,11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,15,208,0,1032,1918,2,0,2,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,540.5,6.9865665435791,0
303,0,4,1545,0,9587,1268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,1,11,1211,0,613,4585,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
305,0,30,261,0,3118,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,0,4,992,0,31,1170,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
307,1,31,0,0,0,13,0,0,0,1,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1308,7.76217079162598,5.59098720550537
308,0,15,556,0,2351,270,1,1,1,1,1,1,0,5,1.7917594909668,5,1.7917594909668,0,1594.19995117188,7.37475442886353,0
309,0,473,1096,0,0,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,0,16,1088,0,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311,0,17,253,0,42,50,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
312,1,14,224,0,192,329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313,0,26,885,0,7695,3726,2,1,2,0,1,1,1,12,2.56494927406311,1,0.6931471824646,11,75.1666641235352,6.52502965927124,3.04884219169617
314,0,9,7,0,0,6,1,1,1,1,1,0,1,1,0.6931471824646,0,0,1,12,0,2.56494927406311
315,0,28,245,0,356,47,0,0,0,1,1,1,1,11,2.4849066734314,4,1.60943794250488,7,327.636352539062,6.80461454391479,0
316,0,3,1235,0,166,4399,0,0,0,0,1,1,1,3,1.3862943649292,1,0.6931471824646,2,480.666656494141,7.27447938919067,0
317,0,11,1080,0,897,2564,2,1,2,0,1,1,0,9,2.30258512496948,9,2.30258512496948,0,438.555541992188,6.08576393127441,0
318,1,30,980,0,1853,315,27,0,6,1,1,1,1,13,2.63905739784241,2,1.0986123085022,11,89.7692337036133,5.97635078430176,3.57336664199829
319,1,11,1344,0,2660,14444,4,0,1,0,1,1,1,14,2.70805025100708,3,1.3862943649292,11,253.142852783203,4.79579067230225,5.67144727706909
320,0,5,87,0,130,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
321,0,7,235,0,861,2731,0,0,0,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1247.5,7.12969827651978,0
322,1,75,1,0,5,39,1,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1825,7.50988292694092,0
323,1,19,1,0,0,11,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,84,0,4.44265127182007
324,1,9,202,0,374,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,100,1004,0,126,65,1,1,1,0,1,1,0,4,1.60943794250488,4,1.60943794250488,0,1123.75,7.02531623840332,0
326,0,11,10,0,1,5,0,0,0,1,1,1,1,22,3.13549423217773,8,2.19722461700439,14,805.454528808594,7.19171190261841,6.23090314865112
327,1,8,292,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,15,2303,1,8764,14134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,1,53,279,0,41,48,0,0,0,1,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1616.5,8.06934261322021,3.68887948989868
330,0,5,53,1,731,9121,11,0,4,0,1,0,1,6,1.94591009616852,0,0,6,0,0,0
331,1,46,0,0,0,32,1,1,1,0,1,1,1,3,1.3862943649292,2,1.0986123085022,1,479.333343505859,6.5257625579834,4.33073329925537
332,0,6,446,0,5216,1487,7,0,6,0,1,0,1,9,2.30258512496948,0,0,9,41.3333320617676,0,3.7455747127533
333,1,18,846,0,209,185,2,0,2,1,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1116.5,7.71154880523682,0
334,1,28,1835,0,2732,989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335,0,104,80,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,9,371,0,141,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,1,44,199,0,109,379,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338,1,8,62,0,1,29,0,0,0,0,1,1,1,3,1.3862943649292,2,1.0986123085022,1,251.33332824707,5.85363817214966,4.09434461593628
339,1,21,732,0,2798,9233,2,2,1,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,4926.33349609375,8.50255298614502,0
340,0,15,20,0,0,17,0,0,0,1,1,1,1,5,1.7917594909668,2,1.0986123085022,3,254,6.43775177001953,2.12026357650757
341,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,0,240,125,0,24305,4193,5,0,4,1,1,0,1,3,1.3862943649292,0,0,3,84.3333358764648,0,4.4465651512146
343,0,12,1422,0,71082,8543,1,0,1,0,1,0,1,5,1.7917594909668,0,0,5,1.20000004768372,0,0.78845739364624
344,1,4,101,0,0,3,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1106,7.00940895080566,0
345,1,20,1613,0,0,13,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2240,7.71467733383179,0
346,1,3,333,0,565,106,3,2,2,0,1,1,1,4,1.60943794250488,2,1.0986123085022,2,597.75,6.62007331848145,6.10367631912231
347,0,5,1250,0,713,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348,1,5,1313,0,1192,886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,0,15,136,0,2617,1263,22,1,11,0,1,1,1,34,3.55534815788269,3,1.3862943649292,31,322.588226318359,7.07496309280396,5.48278713226318
350,0,3,495,0,69,453,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
351,0,4,317,0,7,7,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,695,6.54534959793091,0
352,1,8,257,0,371,501,5,0,4,1,1,1,1,6,1.94591009616852,1,0.6931471824646,5,43.3333320617676,5.24174690246582,2.73436737060547
353,0,7,38,0,0,10,1,1,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,771,6.64898443222046,0
354,1,169,2062,1,9,948,3,3,1,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,4010.33325195312,8.29687881469727,0
355,0,4,1315,0,1734,4401,13,0,9,0,1,0,1,4,1.60943794250488,0,0,4,9.25,0,2.32727766036987
356,1,13,928,1,9250,7807,13,0,5,0,1,1,1,24,3.21887588500977,3,1.3862943649292,21,1210.375,7.85205030441284,6.92475271224976
357,1,5,423,0,295,640,11,1,4,0,1,1,1,12,2.56494927406311,1,0.6931471824646,11,174.16667175293,7.28687620162964,4.06513404846191
358,0,12,153,0,5145,549,0,0,0,1,1,0,1,2,1.0986123085022,0,0,2,89.5,0,4.50534963607788
359,1,21,85,0,675,1423,0,0,0,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,757,7.59739637374878,4.9452075958252
360,1,31,1,0,0,24,0,0,0,1,1,1,0,2,1.0986123085022,2,1.0986123085022,0,2691,7.89803981781006,0
361,1,8,30,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
362,0,3,7,0,1,57,20,2,10,0,1,1,1,10,2.39789533615112,2,1.0986123085022,8,565.900024414062,6.95416164398193,6.10199928283691
363,0,3,373,0,335,701,2,0,2,0,1,0,1,1,0.6931471824646,0,0,1,38,0,3.66356158256531
364,1,28,895,0,6604,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,4,99,0,-1,7,1,0,1,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,455,6.12249279022217,0
366,0,31,118,0,248,115,2,1,2,0,1,1,1,11,2.4849066734314,1,0.6931471824646,10,111.636360168457,6.39191722869873,4.16200304031372
367,0,119,422,0,314,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,1,8,274,0,2397,425,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
369,0,184,819,0,1958,861,1,0,1,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
370,0,12,1570,0,988,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371,1,9,226,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,1,9,568,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,239,348,0,134,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,3,166,0,1,14,4,1,3,0,1,0,1,1,0.6931471824646,0,0,1,569,0,6.34563636779785
375,1,7,268,0,775,138,1,0,1,1,1,0,1,12,2.56494927406311,0,0,12,55,0,4.02535152435303
376,0,33,998,0,58,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,8,2377,0,2618,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,0,14,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,0,37,0,0,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,1,114,993,0,1184,12243,2,2,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,498,6.21260595321655,0
381,1,4,0,0,0,2,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1018,6.92657709121704,0
382,1,112,2490,0,3899,259,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,839,6.73340177536011,0
383,1,1642,867,0,2468,3659,5,0,3,0,1,0,1,4,1.60943794250488,0,0,4,117.25,0,4.7728009223938
384,0,5,830,0,19,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
385,0,260,2448,0,34612,13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,5,173,0,18,373,5,0,3,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
387,1,70,570,0,102988,27143,10,1,9,0,1,0,1,1,0.6931471824646,0,0,1,96,0,4.57471084594727
388,1,31,1300,0,7153,413,2,0,1,1,1,0,1,1,0.6931471824646,0,0,1,117,0,4.77068471908569
389,0,12,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,1,46,1261,0,4325,165,3,1,3,1,1,1,1,10,2.39789533615112,2,1.0986123085022,8,2013.40002441406,7.91333818435669,7.51459550857544
391,1,4,146,0,194,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,0,5,1523,0,32354,8983,6,0,2,0,1,0,1,13,2.63905739784241,0,0,13,1.07692313194275,0,0.730887532234192
393,1,44,1,0,5,29,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,5729,8.65347099304199,0
394,1,3,95,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,0,19,1697,0,1929,1997,2,0,2,1,1,0,1,2,1.0986123085022,0,0,2,268.5,0,5.59656858444214
396,1,16,0,0,0,9,0,0,0,1,1,1,1,6,1.94591009616852,3,1.3862943649292,3,831.166687011719,7.08198881149292,6.16120719909668
397,0,1734,327,1,30,3760,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,2995.5,8.00520038604736,0
398,1,58,1404,0,8667,4791,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,163,0,5.09986639022827
399,0,3,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,0,55,259,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,10,802,0,762,2747,0,0,0,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,5613.66650390625,8.63313770294189,0
402,1,9,28,0,4,11,3,0,2,1,1,0,1,1,0.6931471824646,0,0,1,507,0,6.23048162460327
403,0,232,1,0,124,200,2,0,1,1,1,1,1,6,1.94591009616852,3,1.3862943649292,3,880.166687011719,7.09947681427002,6.31173467636108
404,1,40,516,0,159,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1,165,97,0,0,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406,1,137,376,1,3864,29211,4,1,2,0,1,1,0,3,1.3862943649292,3,1.3862943649292,0,1564.66662597656,7.35606718063354,0
407,1,22,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,0,7,3,0,1,4,0,0,0,1,1,0,1,3,1.3862943649292,0,0,3,0,0,0
409,0,5,1558,0,9346,12196,3,0,3,1,1,0,1,10,2.39789533615112,0,0,10,22.6000003814697,0,3.16124677658081
410,0,4,1018,1,0,69,2,2,1,0,1,0,1,1,0.6931471824646,0,0,1,581,0,6.36647033691406
411,0,31,1534,0,162,1015,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
412,1,226,353,0,2038,1126,2,0,2,1,1,0,1,1,0.6931471824646,0,0,1,19,0,2.99573230743408
413,1,7,443,0,2788,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,20,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,0,7,2077,0,13805,5156,1,1,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,635,6.45519876480103,0
416,0,6,25,0,161,354,20,0,12,1,1,0,1,7,2.0794415473938,0,0,7,16.5714282989502,0,2.86627411842346
417,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,1,75,18,0,5,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
419,1,27,144,0,0,10,0,0,0,1,1,1,0,3,1.3862943649292,3,1.3862943649292,0,2131,7.66481590270996,0
420,1,11,0,0,0,3,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,704,6.55819797515869,0
421,1,6,264,0,91,668,5,2,4,0,1,0,1,1,0.6931471824646,0,0,1,8,0,2.19722461700439
422,1,14,498,0,149,56,5,0,2,1,1,0,1,1,0.6931471824646,0,0,1,155,0,5.04985618591309
423,0,29,202,0,380,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,6,92,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,38,205,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
426,1,4,35,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,0,126,1679,0,1417,5394,1,0,1,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
428,0,13,34,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1,4,0,0,0,2,0,0,0,1,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1018,7.61923360824585,0
430,1,14,16,0,63,16,6,0,5,1,1,1,1,44,3.80666255950928,1,0.6931471824646,43,22.4545459747314,6.26909637451172,2.46137619018555
431,0,18,373,0,247,405,1,1,1,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,3684,8.21202564239502,0
432,1,15,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,1,10,300,0,4645,17448,2,0,2,1,1,0,1,8,2.19722461700439,0,0,8,0,0,0
434,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435,0,50,773,0,303,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1,69,659,0,3300,2181,1,0,1,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,1528,8.43054580688477,0
437,1,3,324,0,3719,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438,0,5,1076,0,55,3,0,0,0,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
439,1,101,43,0,222,521,0,0,0,0,1,1,0,4,1.60943794250488,4,1.60943794250488,0,1196.25,7.08778238296509,0
440,1,10,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441,0,194,320,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1,30,281,0,156,200,2,0,1,0,1,1,1,7,2.0794415473938,2,1.0986123085022,5,744.142883300781,7.78738212585449,4.37197637557983
443,1,41,659,0,196,192,0,0,0,0,1,1,0,2,1.0986123085022,2,1.0986123085022,0,1680.5,7.42744159698486,0
444,0,104,126,0,-1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1,11,424,0,632,1421,1,0,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1156,7.05358552932739,0
446,1,3,217,0,1,147,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,0,0,0
447,0,6,121,0,5,7,0,0,0,1,1,1,1,12,2.56494927406311,4,1.60943794250488,8,260.25,5.97698545455933,5.27171659469604
448,1,8,525,0,69,292,3,1,3,1,1,0,1,1,0.6931471824646,0,0,1,0,0,0
449,0,15,75,1,44,537,3,3,1,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,502,6.22059011459351,0
450,1,8,65,0,4,5,0,0,0,1,1,1,1,3,1.3862943649292,2,1.0986123085022,1,1071.33337402344,7.38274621963501,0
451,1,9,0,0,0,6,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,500,6.21660614013672,0
452,1,8,342,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
453,1,8,49,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
454,1,8,278,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,228,0,0,0,134,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,2231,7.71065330505371,0
456,0,19,58,0,542,38,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
457,0,51,81,0,0,26,0,0,0,1,1,0,1,3,1.3862943649292,0,0,3,653,0,6.4831075668335
458,0,4,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
459,1,3,2077,0,1701,1174,1,0,1,1,1,0,1,2,1.0986123085022,0,0,2,475.5,0,6.16646766662598
460,1,4,542,0,3972,5441,0,0,0,0,1,0,1,2,1.0986123085022,0,0,2,11.5,0,2.52572870254517
461,0,14,291,0,0,28,0,0,0,1,1,1,1,6,1.94591009616852,2,1.0986123085022,4,166,6.21260595321655,0
462,1,32,7,0,30,41,4,0,3,1,1,1,1,3,1.3862943649292,2,1.0986123085022,1,4324.66650390625,8.12932205200195,8.73101329803467
463,0,103,77,0,5,55,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
464,1,38,951,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1,5,22,0,-1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
466,1,29,194,0,0,96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
467,1,5,0,0,0,3,0,0,0,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,534.333312988281,6.30444860458374,6.27193307876587
468,0,11,27,0,127,748,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
469,0,17,125,0,197,63,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
470,0,4,26,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471,1,74,1465,0,73909,522,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
472,1,98,500,0,1430,1609,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,10,0,2.39789533615112
473,1,8,2,0,0,12,1,1,1,1,1,0,1,2,1.0986123085022,0,0,2,859,0,6.75693225860596
474,0,8,262,0,0,3,0,0,0,1,1,1,0,1,0.6931471824646,1,0.6931471824646,0,1604,7.38087892532349,0
475,1,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,0,207,87,0,0,121,1,1,1,0,1,1,1,2,1.0986123085022,1,0.6931471824646,1,1793,7.4781699180603,7.50604200363159
477,1,4,145,0,168,161,1,1,1,0,1,1,1,5,1.7917594909668,2,1.0986123085022,3,10.1999998092651,2.91777062416077,1.84582674503326
478,0,9,240,0,1431,1710,3,0,2,1,1,0,1,12,2.56494927406311,0,0,12,248.58332824707,0,5.51979303359985
479,1,7,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
480,1,43,1388,0,15,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,0,13,1628,0,1668,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1,73,759,0,3376,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,15,657,0,1799,356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484,1,4,228,0,35,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485,1,27,1499,0,451,2289,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
486,1,9,1626,0,160591,13525,0,0,0,0,1,0,1,1,0.6931471824646,0,0,1,0,0,0
487,1,19,46,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,1,35,15,0,163,2927,10,4,5,0,1,1,1,3,1.3862943649292,1,0.6931471824646,2,343,6.9373140335083,0
489,0,4,1276,0,15096,2885,5,0,5,1,1,0,1,4,1.60943794250488,0,0,4,3.75,0,1.55814456939697
490,1,3,187,0,587,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0,6,3,0,10,3,0,0,0,1,1,1,1,3,1.3862943649292,1,0.6931471824646,2,609.333312988281,7.22766256332397,5.42495012283325
492,0,17,118,0,0,32,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,610,6.41509675979614,0
493,0,91,1422,0,9260,874,2,1,2,0,1,0,1,1,0.6931471824646,0,0,1,2610,0,7.86748838424683
494,1,38,752,0,11350,2581,1,1,1,1,1,0,1,2,1.0986123085022,0,0,2,0,0,0
495,1,5,1,0,5,27,1,0,1,1,1,1,1,9,2.30258512496948,1,0.6931471824646,8,633.555541992188,7.70706272125244,6.07735538482666
496,1,27,70,0,0,49,0,0,0,0,1,1,0,1,0.6931471824646,1,0.6931471824646,0,599,6.39692974090576,0
497,1,23,1141,0,10356,822,0,0,0,0,1,0,1,3,1.3862943649292,0,0,3,2,0,1.0986123085022
